"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Bulgaria","2016","Urban","Female","95 - 99","Estimate - de jure","Final figure, complete","2016","1417",""
"Bulgaria","2016","Urban","Female","95 - 99","Estimate - de jure","Final figure, complete","2017","1539","1"
"Bulgaria","2016","Urban","Female","100 +","Estimate - de jure","Final figure, complete","2017","120","1"
"Bulgaria","2016","Urban","Female","100 +","Estimate - de jure","Final figure, complete","2016","135",""
"Bulgaria","2016","Rural","Both Sexes","Total","Estimate - de jure","Final figure, complete","2016","1926602",""
"Bulgaria","2016","Rural","Both Sexes","Total","Estimate - de jure","Final figure, complete","2017","1912038","1"
"Bulgaria","2016","Rural","Both Sexes","0","Estimate - de jure","Final figure, complete","2016","16172",""
"Bulgaria","2016","Rural","Both Sexes","0","Estimate - de jure","Final figure, complete","2017","16096","1"
"Bulgaria","2016","Rural","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2017","80893","1"
"Bulgaria","2016","Rural","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2016","81374",""
"Bulgaria","2016","Rural","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2016","65202",""
"Bulgaria","2016","Rural","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2017","64797","1"
"Bulgaria","2016","Rural","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2017","87768.5","1"
"Bulgaria","2016","Rural","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2016","88611",""
"Bulgaria","2016","Rural","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2016","86934",""
"Bulgaria","2016","Rural","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2017","86812.5","1"
"Bulgaria","2016","Rural","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2017","83825.5","1"
"Bulgaria","2016","Rural","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2016","84585",""
"Bulgaria","2016","Rural","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2016","93957",""
"Bulgaria","2016","Rural","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2017","91318.5","1"
"Bulgaria","2016","Rural","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2017","104837","1"
"Bulgaria","2016","Rural","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2016","106284",""
"Bulgaria","2016","Rural","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2016","108575",""
"Bulgaria","2016","Rural","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2017","107633","1"
"Bulgaria","2016","Rural","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2016","116871",""
"Bulgaria","2016","Rural","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2017","115096","1"
"Bulgaria","2016","Rural","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2017","121994.5","1"
"Bulgaria","2016","Rural","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2016","122352",""
"Bulgaria","2016","Rural","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2016","125947",""
"Bulgaria","2016","Rural","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2017","126304.5","1"
"Bulgaria","2016","Rural","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2017","125866","1"
"Bulgaria","2016","Rural","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2016","127589",""
"Bulgaria","2016","Rural","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2016","133525",""
"Bulgaria","2016","Rural","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2017","132320","1"
"Bulgaria","2016","Rural","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2017","137924.5","1"
"Bulgaria","2016","Rural","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2016","138006",""
"Bulgaria","2016","Rural","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2016","154119",""
"Bulgaria","2016","Rural","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2017","151086","1"
"Bulgaria","2016","Rural","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2017","130021.5","1"
"Bulgaria","2016","Rural","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2016","129106",""
"Bulgaria","2016","Rural","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2016","104757",""
"Bulgaria","2016","Rural","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2017","103906.5","1"
"Bulgaria","2016","Rural","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2017","78256","1"
"Bulgaria","2016","Rural","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2016","78088",""
"Bulgaria","2016","Rural","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","2016","34550",""
"Bulgaria","2016","Rural","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","2017","34552.5","1"
"Bulgaria","2016","Rural","Both Sexes","90 - 94","Estimate - de jure","Final figure, complete","2017","10238.5","1"
"Bulgaria","2016","Rural","Both Sexes","90 - 94","Estimate - de jure","Final figure, complete","2016","10062",""
"Bulgaria","2016","Rural","Both Sexes","95 - 99","Estimate - de jure","Final figure, complete","2016","1186",""
"Bulgaria","2016","Rural","Both Sexes","95 - 99","Estimate - de jure","Final figure, complete","2017","1274","1"
"Bulgaria","2016","Rural","Both Sexes","100 +","Estimate - de jure","Final figure, complete","2017","109.5","1"
"Bulgaria","2016","Rural","Both Sexes","100 +","Estimate - de jure","Final figure, complete","2016","124",""
"Bulgaria","2016","Rural","Male","Total","Estimate - de jure","Final figure, complete","2016","957831",""
"Bulgaria","2016","Rural","Male","Total","Estimate - de jure","Final figure, complete","2017","950590.5","1"
"Bulgaria","2016","Rural","Male","0","Estimate - de jure","Final figure, complete","2016","8363",""
"Bulgaria","2016","Rural","Male","0","Estimate - de jure","Final figure, complete","2017","8333","1"
"Bulgaria","2016","Rural","Male","0 - 4","Estimate - de jure","Final figure, complete","2017","41615","1"
"Bulgaria","2016","Rural","Male","0 - 4","Estimate - de jure","Final figure, complete","2016","41818",""
"Bulgaria","2016","Rural","Male","1 - 4","Estimate - de jure","Final figure, complete","2016","33455",""
"Bulgaria","2016","Rural","Male","1 - 4","Estimate - de jure","Final figure, complete","2017","33282","1"
"Bulgaria","2016","Rural","Male","5 - 9","Estimate - de jure","Final figure, complete","2017","45145.5","1"
"Bulgaria","2016","Rural","Male","5 - 9","Estimate - de jure","Final figure, complete","2016","45609",""
"Bulgaria","2016","Rural","Male","10 - 14","Estimate - de jure","Final figure, complete","2016","44901",""
"Bulgaria","2016","Rural","Male","10 - 14","Estimate - de jure","Final figure, complete","2017","44903","1"
"Bulgaria","2016","Rural","Male","15 - 19","Estimate - de jure","Final figure, complete","2017","43488.5","1"
"Bulgaria","2016","Rural","Male","15 - 19","Estimate - de jure","Final figure, complete","2016","43918",""
"Bulgaria","2016","Rural","Male","20 - 24","Estimate - de jure","Final figure, complete","2016","50188",""
"Bulgaria","2016","Rural","Male","20 - 24","Estimate - de jure","Final figure, complete","2017","48657","1"
"Bulgaria","2016","Rural","Male","25 - 29","Estimate - de jure","Final figure, complete","2017","57112.5","1"
"Bulgaria","2016","Rural","Male","25 - 29","Estimate - de jure","Final figure, complete","2016","57786",""
"Bulgaria","2016","Rural","Male","30 - 34","Estimate - de jure","Final figure, complete","2016","59245",""
"Bulgaria","2016","Rural","Male","30 - 34","Estimate - de jure","Final figure, complete","2017","58756.5","1"
"Bulgaria","2016","Rural","Male","35 - 39","Estimate - de jure","Final figure, complete","2016","63167",""
"Bulgaria","2016","Rural","Male","35 - 39","Estimate - de jure","Final figure, complete","2017","62319.5","1"
"Bulgaria","2016","Rural","Male","40 - 44","Estimate - de jure","Final figure, complete","2017","65665.5","1"
"Bulgaria","2016","Rural","Male","40 - 44","Estimate - de jure","Final figure, complete","2016","65931",""
"Bulgaria","2016","Rural","Male","45 - 49","Estimate - de jure","Final figure, complete","2016","68056",""
"Bulgaria","2016","Rural","Male","45 - 49","Estimate - de jure","Final figure, complete","2017","68260","1"
"Bulgaria","2016","Rural","Male","50 - 54","Estimate - de jure","Final figure, complete","2017","67285.5","1"
"Bulgaria","2016","Rural","Male","50 - 54","Estimate - de jure","Final figure, complete","2016","68182",""
"Bulgaria","2016","Rural","Male","55 - 59","Estimate - de jure","Final figure, complete","2016","69545",""
"Bulgaria","2016","Rural","Male","55 - 59","Estimate - de jure","Final figure, complete","2017","69043.5","1"
"Bulgaria","2016","Rural","Male","60 - 64","Estimate - de jure","Final figure, complete","2017","67633","1"
"Bulgaria","2016","Rural","Male","60 - 64","Estimate - de jure","Final figure, complete","2016","67412",""
"Bulgaria","2016","Rural","Male","65 - 69","Estimate - de jure","Final figure, complete","2016","69716",""
"Bulgaria","2016","Rural","Male","65 - 69","Estimate - de jure","Final figure, complete","2017","68417.5","1"
"Bulgaria","2016","Rural","Male","70 - 74","Estimate - de jure","Final figure, complete","2017","54544.5","1"
"Bulgaria","2016","Rural","Male","70 - 74","Estimate - de jure","Final figure, complete","2016","54172",""
"Bulgaria","2016","Rural","Male","75 - 79","Estimate - de jure","Final figure, complete","2016","41916",""
"Bulgaria","2016","Rural","Male","75 - 79","Estimate - de jure","Final figure, complete","2017","41506","1"
"Bulgaria","2016","Rural","Male","80 - 84","Estimate - de jure","Final figure, complete","2017","30220.5","1"
"Bulgaria","2016","Rural","Male","80 - 84","Estimate - de jure","Final figure, complete","2016","30377",""
"Bulgaria","2016","Rural","Male","85 - 89","Estimate - de jure","Final figure, complete","2016","12334",""
"Bulgaria","2016","Rural","Male","85 - 89","Estimate - de jure","Final figure, complete","2017","12388.5","1"
"Bulgaria","2016","Rural","Male","90 - 94","Estimate - de jure","Final figure, complete","2017","3242","1"
"Bulgaria","2016","Rural","Male","90 - 94","Estimate - de jure","Final figure, complete","2016","3185",""
"Bulgaria","2016","Rural","Male","95 - 99","Estimate - de jure","Final figure, complete","2016","335",""
"Bulgaria","2016","Rural","Male","95 - 99","Estimate - de jure","Final figure, complete","2017","358","1"
"Bulgaria","2016","Rural","Male","100 +","Estimate - de jure","Final figure, complete","2017","28.5","1"
"Bulgaria","2016","Rural","Male","100 +","Estimate - de jure","Final figure, complete","2016","38",""
"Bulgaria","2016","Rural","Female","Total","Estimate - de jure","Final figure, complete","2016","968771",""
"Bulgaria","2016","Rural","Female","Total","Estimate - de jure","Final figure, complete","2017","961447.5","1"
"Bulgaria","2016","Rural","Female","0","Estimate - de jure","Final figure, complete","2016","7809",""
"Bulgaria","2016","Rural","Female","0","Estimate - de jure","Final figure, complete","2017","7763","1"
"Bulgaria","2016","Rural","Female","0 - 4","Estimate - de jure","Final figure, complete","2017","39278","1"
"Bulgaria","2016","Rural","Female","0 - 4","Estimate - de jure","Final figure, complete","2016","39556",""
"Bulgaria","2016","Rural","Female","1 - 4","Estimate - de jure","Final figure, complete","2016","31747",""
"Bulgaria","2016","Rural","Female","1 - 4","Estimate - de jure","Final figure, complete","2017","31515","1"
"Bulgaria","2016","Rural","Female","5 - 9","Estimate - de jure","Final figure, complete","2017","42623","1"
"Bulgaria","2016","Rural","Female","5 - 9","Estimate - de jure","Final figure, complete","2016","43002",""
"Bulgaria","2016","Rural","Female","10 - 14","Estimate - de jure","Final figure, complete","2016","42033",""
"Bulgaria","2016","Rural","Female","10 - 14","Estimate - de jure","Final figure, complete","2017","41909.5","1"
"Bulgaria","2016","Rural","Female","15 - 19","Estimate - de jure","Final figure, complete","2017","40337","1"
"Bulgaria","2016","Rural","Female","15 - 19","Estimate - de jure","Final figure, complete","2016","40667",""
"Bulgaria","2016","Rural","Female","20 - 24","Estimate - de jure","Final figure, complete","2016","43769",""
"Bulgaria","2016","Rural","Female","20 - 24","Estimate - de jure","Final figure, complete","2017","42661.5","1"
"Bulgaria","2016","Rural","Female","25 - 29","Estimate - de jure","Final figure, complete","2017","47724.5","1"
"Bulgaria","2016","Rural","Female","25 - 29","Estimate - de jure","Final figure, complete","2016","48498",""
"Bulgaria","2016","Rural","Female","30 - 34","Estimate - de jure","Final figure, complete","2016","49330",""
"Bulgaria","2016","Rural","Female","30 - 34","Estimate - de jure","Final figure, complete","2017","48876.5","1"
"Bulgaria","2016","Rural","Female","35 - 39","Estimate - de jure","Final figure, complete","2016","53704",""
"Bulgaria","2016","Rural","Female","35 - 39","Estimate - de jure","Final figure, complete","2017","52776.5","1"
"Bulgaria","2016","Rural","Female","40 - 44","Estimate - de jure","Final figure, complete","2017","56329","1"
"Bulgaria","2016","Rural","Female","40 - 44","Estimate - de jure","Final figure, complete","2016","56421",""
"Bulgaria","2016","Rural","Female","45 - 49","Estimate - de jure","Final figure, complete","2016","57891",""
"Bulgaria","2016","Rural","Female","45 - 49","Estimate - de jure","Final figure, complete","2017","58044.5","1"
"Bulgaria","2016","Rural","Female","50 - 54","Estimate - de jure","Final figure, complete","2017","58580.5","1"
"Bulgaria","2016","Rural","Female","50 - 54","Estimate - de jure","Final figure, complete","2016","59407",""
"Bulgaria","2016","Rural","Female","55 - 59","Estimate - de jure","Final figure, complete","2016","63980",""
"Bulgaria","2016","Rural","Female","55 - 59","Estimate - de jure","Final figure, complete","2017","63276.5","1"
"Bulgaria","2016","Rural","Female","60 - 64","Estimate - de jure","Final figure, complete","2017","70291.5","1"
"Bulgaria","2016","Rural","Female","60 - 64","Estimate - de jure","Final figure, complete","2016","70594",""
"Bulgaria","2016","Rural","Female","65 - 69","Estimate - de jure","Final figure, complete","2016","84403",""
"Bulgaria","2016","Rural","Female","65 - 69","Estimate - de jure","Final figure, complete","2017","82668.5","1"
"Bulgaria","2016","Rural","Female","70 - 74","Estimate - de jure","Final figure, complete","2017","75477","1"
"Bulgaria","2016","Rural","Female","70 - 74","Estimate - de jure","Final figure, complete","2016","74934",""
"Bulgaria","2016","Rural","Female","75 - 79","Estimate - de jure","Final figure, complete","2016","62841",""
"Bulgaria","2016","Rural","Female","75 - 79","Estimate - de jure","Final figure, complete","2017","62400.5","1"
"Bulgaria","2016","Rural","Female","80 - 84","Estimate - de jure","Final figure, complete","2017","48035.5","1"
"Bulgaria","2016","Rural","Female","80 - 84","Estimate - de jure","Final figure, complete","2016","47711",""
"Bulgaria","2016","Rural","Female","85 - 89","Estimate - de jure","Final figure, complete","2016","22216",""
"Bulgaria","2016","Rural","Female","85 - 89","Estimate - de jure","Final figure, complete","2017","22164","1"
"Bulgaria","2016","Rural","Female","90 - 94","Estimate - de jure","Final figure, complete","2017","6996.5","1"
"Bulgaria","2016","Rural","Female","90 - 94","Estimate - de jure","Final figure, complete","2016","6877",""
"Bulgaria","2016","Rural","Female","95 - 99","Estimate - de jure","Final figure, complete","2016","851",""
"Bulgaria","2016","Rural","Female","95 - 99","Estimate - de jure","Final figure, complete","2017","916","1"
"Bulgaria","2016","Rural","Female","100 +","Estimate - de jure","Final figure, complete","2017","81","1"
"Bulgaria","2016","Rural","Female","100 +","Estimate - de jure","Final figure, complete","2016","86",""
"Bulgaria","2015","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2015","7202198",""
"Bulgaria","2015","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2016","7177991","1"
"Bulgaria","2015","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2016","66376.5","1"
"Bulgaria","2015","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2016","67216",""
"Bulgaria","2015","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2015","337656",""
"Bulgaria","2015","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2016","335913.5","1"
"Bulgaria","2015","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","2016","66078","1"
"Bulgaria","2015","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","2016","64915",""
"Bulgaria","2015","Total","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2016","269537","1"
"Bulgaria","2015","Total","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2015","270440",""
"Bulgaria","2015","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","2016","66171","1"
"Bulgaria","2015","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","2016","67320",""
"Bulgaria","2015","Total","Both Sexes","3","Estimate - de jure","Final figure, complete","2016","68885",""
"Bulgaria","2015","Total","Both Sexes","3","Estimate - de jure","Final figure, complete","2016","68155","1"
"Bulgaria","2015","Total","Both Sexes","4","Estimate - de jure","Final figure, complete","2016","69133","1"
"Bulgaria","2015","Total","Both Sexes","4","Estimate - de jure","Final figure, complete","2016","69320",""
"Bulgaria","2015","Total","Both Sexes","5","Estimate - de jure","Final figure, complete","2016","72927",""
"Bulgaria","2015","Total","Both Sexes","5","Estimate - de jure","Final figure, complete","2016","71129.5","1"
"Bulgaria","2015","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2016","345336","1"
"Bulgaria","2015","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2015","343330",""
"Bulgaria","2015","Total","Both Sexes","6","Estimate - de jure","Final figure, complete","2016","71612.5","1"
"Bulgaria","2015","Total","Both Sexes","6","Estimate - de jure","Final figure, complete","2016","70279",""
"Bulgaria","2015","Total","Both Sexes","7","Estimate - de jure","Final figure, complete","2016","67800",""
"Bulgaria","2015","Total","Both Sexes","7","Estimate - de jure","Final figure, complete","2016","69045.5","1"
"Bulgaria","2015","Total","Both Sexes","8","Estimate - de jure","Final figure, complete","2016","67388.5","1"
"Bulgaria","2015","Total","Both Sexes","8","Estimate - de jure","Final figure, complete","2016","66949",""
"Bulgaria","2015","Total","Both Sexes","9","Estimate - de jure","Final figure, complete","2016","65375",""
"Bulgaria","2015","Total","Both Sexes","9","Estimate - de jure","Final figure, complete","2016","66160","1"
"Bulgaria","2015","Total","Both Sexes","10","Estimate - de jure","Final figure, complete","2016","65146.5","1"
"Bulgaria","2015","Total","Both Sexes","10","Estimate - de jure","Final figure, complete","2016","64941",""
"Bulgaria","2015","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2016","316951.5","1"
"Bulgaria","2015","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2015","317210",""
"Bulgaria","2015","Total","Both Sexes","11","Estimate - de jure","Final figure, complete","2016","63789.5","1"
"Bulgaria","2015","Total","Both Sexes","11","Estimate - de jure","Final figure, complete","2016","62662",""
"Bulgaria","2015","Total","Both Sexes","12","Estimate - de jure","Final figure, complete","2016","61956",""
"Bulgaria","2015","Total","Both Sexes","12","Estimate - de jure","Final figure, complete","2016","62309","1"
"Bulgaria","2015","Total","Both Sexes","13","Estimate - de jure","Final figure, complete","2016","61899","1"
"Bulgaria","2015","Total","Both Sexes","13","Estimate - de jure","Final figure, complete","2016","61890",""
"Bulgaria","2015","Total","Both Sexes","14","Estimate - de jure","Final figure, complete","2016","65761",""
"Bulgaria","2015","Total","Both Sexes","14","Estimate - de jure","Final figure, complete","2016","63807.5","1"
"Bulgaria","2015","Total","Both Sexes","15","Estimate - de jure","Final figure, complete","2016","66131.5","1"
"Bulgaria","2015","Total","Both Sexes","15","Estimate - de jure","Final figure, complete","2016","66539",""
"Bulgaria","2015","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2015","313313",""
"Bulgaria","2015","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2016","313182","1"
"Bulgaria","2015","Total","Both Sexes","16","Estimate - de jure","Final figure, complete","2016","63023.5","1"
"Bulgaria","2015","Total","Both Sexes","16","Estimate - de jure","Final figure, complete","2016","59554",""
"Bulgaria","2015","Total","Both Sexes","17","Estimate - de jure","Final figure, complete","2016","57911",""
"Bulgaria","2015","Total","Both Sexes","17","Estimate - de jure","Final figure, complete","2016","58694","1"
"Bulgaria","2015","Total","Both Sexes","18","Estimate - de jure","Final figure, complete","2016","61084.5","1"
"Bulgaria","2015","Total","Both Sexes","18","Estimate - de jure","Final figure, complete","2016","64822",""
"Bulgaria","2015","Total","Both Sexes","19","Estimate - de jure","Final figure, complete","2016","64487",""
"Bulgaria","2015","Total","Both Sexes","19","Estimate - de jure","Final figure, complete","2016","64248.5","1"
"Bulgaria","2015","Total","Both Sexes","20","Estimate - de jure","Final figure, complete","2016","67567","1"
"Bulgaria","2015","Total","Both Sexes","20","Estimate - de jure","Final figure, complete","2016","70969",""
"Bulgaria","2015","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2016","389949.5","1"
"Bulgaria","2015","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2015","404960",""
"Bulgaria","2015","Total","Both Sexes","21","Estimate - de jure","Final figure, complete","2016","73206.5","1"
"Bulgaria","2015","Total","Both Sexes","21","Estimate - de jure","Final figure, complete","2016","75739",""
"Bulgaria","2015","Total","Both Sexes","22","Estimate - de jure","Final figure, complete","2016","79546",""
"Bulgaria","2015","Total","Both Sexes","22","Estimate - de jure","Final figure, complete","2016","77446.5","1"
"Bulgaria","2015","Total","Both Sexes","23","Estimate - de jure","Final figure, complete","2016","82585","1"
"Bulgaria","2015","Total","Both Sexes","23","Estimate - de jure","Final figure, complete","2016","85994",""
"Bulgaria","2015","Total","Both Sexes","24","Estimate - de jure","Final figure, complete","2016","92712",""
"Bulgaria","2015","Total","Both Sexes","24","Estimate - de jure","Final figure, complete","2016","89144.5","1"
"Bulgaria","2015","Total","Both Sexes","25","Estimate - de jure","Final figure, complete","2016","94559.5","1"
"Bulgaria","2015","Total","Both Sexes","25","Estimate - de jure","Final figure, complete","2016","96886",""
"Bulgaria","2015","Total","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2015","486621",""
"Bulgaria","2015","Total","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2016","484014.5","1"
"Bulgaria","2015","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","2016","97554","1"
"Bulgaria","2015","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","2016","98691",""
"Bulgaria","2015","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","2016","96545",""
"Bulgaria","2015","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","2016","97427.5","1"
"Bulgaria","2015","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","2016","97383","1"
"Bulgaria","2015","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","2016","98546",""
"Bulgaria","2015","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","2016","95953",""
"Bulgaria","2015","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","2016","97090.5","1"
"Bulgaria","2015","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","2016","96495","1"
"Bulgaria","2015","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","2016","97189",""
"Bulgaria","2015","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2016","486107","1"
"Bulgaria","2015","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2015","488268",""
"Bulgaria","2015","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","2016","96961","1"
"Bulgaria","2015","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","2016","96953",""
"Bulgaria","2015","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","2016","96700",""
"Bulgaria","2015","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","2016","96738.5","1"
"Bulgaria","2015","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","2016","97305","1"
"Bulgaria","2015","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","2016","98143",""
"Bulgaria","2015","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","2016","99283",""
"Bulgaria","2015","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","2016","98607.5","1"
"Bulgaria","2015","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","2016","102101.5","1"
"Bulgaria","2015","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","2016","105098",""
"Bulgaria","2015","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2015","541664",""
"Bulgaria","2015","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2016","535059.5","1"
"Bulgaria","2015","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","2016","104991","1"
"Bulgaria","2015","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","2016","105106",""
"Bulgaria","2015","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","2016","108860",""
"Bulgaria","2015","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","2016","106888.5","1"
"Bulgaria","2015","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","2016","109883.5","1"
"Bulgaria","2015","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","2016","111095",""
"Bulgaria","2015","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","2016","111505",""
"Bulgaria","2015","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","2016","111195","1"
"Bulgaria","2015","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","2016","113057","1"
"Bulgaria","2015","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","2016","114864",""
"Bulgaria","2015","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2016","535197","1"
"Bulgaria","2015","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2015","533378",""
"Bulgaria","2015","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","2016","111173.5","1"
"Bulgaria","2015","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","2016","107732",""
"Bulgaria","2015","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","2016","101025",""
"Bulgaria","2015","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","2016","104222.5","1"
"Bulgaria","2015","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2016","102073","1"
"Bulgaria","2015","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2016","103476",""
"Bulgaria","2015","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2016","106281",""
"Bulgaria","2015","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2016","104671","1"
"Bulgaria","2015","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2016","107274.5","1"
"Bulgaria","2015","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2016","108669",""
"Bulgaria","2015","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2015","492411",""
"Bulgaria","2015","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2016","497921.5","1"
"Bulgaria","2015","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2016","107097.5","1"
"Bulgaria","2015","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2016","105934",""
"Bulgaria","2015","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2016","93037",""
"Bulgaria","2015","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2016","99280.5","1"
"Bulgaria","2015","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2016","92144.5","1"
"Bulgaria","2015","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2016","91679",""
"Bulgaria","2015","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2016","93092",""
"Bulgaria","2015","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2016","92124.5","1"
"Bulgaria","2015","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2016","94585.5","1"
"Bulgaria","2015","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2016","96589",""
"Bulgaria","2015","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2016","487760","1"
"Bulgaria","2015","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2015","492977",""
