"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Japan","2018","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","2020","1238000","2,3,4"
"Japan","2018","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","2020","1228000","2,3,4"
"Japan","2018","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","2020","1248000","2,3,4"
"Japan","2018","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","2020","1275000","2,3,4"
"Japan","2018","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","2020","1315000","2,3,4"
"Japan","2018","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2019","6978000","2,3,4"
"Japan","2018","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","2020","1350000","2,3,4"
"Japan","2018","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","2020","1373000","2,3,4"
"Japan","2018","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","2020","1426000","2,3,4"
"Japan","2018","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","2020","1472000","2,3,4"
"Japan","2018","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","2020","1493000","2,3,4"
"Japan","2018","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2019","7739000","2,3,4"
"Japan","2018","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","2020","1495000","2,3,4"
"Japan","2018","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","2020","1511000","2,3,4"
"Japan","2018","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","2020","1576000","2,3,4"
"Japan","2018","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","2020","1618000","2,3,4"
"Japan","2018","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","2020","1681000","2,3,4"
"Japan","2018","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2019","9183000","2,3,4"
"Japan","2018","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","2020","1726000","2,3,4"
"Japan","2018","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","2020","1808000","2,3,4"
"Japan","2018","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2020","1888000","2,3,4"
"Japan","2018","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2020","1991000","2,3,4"
"Japan","2018","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2020","2025000","2,3,4"
"Japan","2018","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2019","9613000","2,3,4"
"Japan","2018","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2020","1987000","2,3,4"
"Japan","2018","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2020","1934000","2,3,4"
"Japan","2018","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2020","1875000","2,3,4"
"Japan","2018","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2020","1845000","2,3,4"
"Japan","2018","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2020","1803000","2,3,4"
"Japan","2018","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2019","8285000","2,3,4"
"Japan","2018","Total","Both Sexes","51","Estimate - de jure","Final figure, complete","2020","1797000","2,3,4"
"Japan","2018","Total","Both Sexes","52","Estimate - de jure","Final figure, complete","2020","1405000","2,3,4"
"Japan","2018","Total","Both Sexes","53","Estimate - de jure","Final figure, complete","2020","1732000","2,3,4"
"Japan","2018","Total","Both Sexes","54","Estimate - de jure","Final figure, complete","2020","1622000","2,3,4"
"Japan","2018","Total","Both Sexes","55","Estimate - de jure","Final figure, complete","2020","1579000","2,3,4"
"Japan","2018","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2019","7634000","2,3,4"
"Japan","2018","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","2020","1526000","2,3,4"
"Japan","2018","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","2020","1501000","2,3,4"
"Japan","2018","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","2020","1509000","2,3,4"
"Japan","2018","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","2020","1536000","2,3,4"
"Japan","2018","Total","Both Sexes","60","Estimate - de jure","Final figure, complete","2020","1492000","2,3,4"
"Japan","2018","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2019","7632000","2,3,4"
"Japan","2018","Total","Both Sexes","61","Estimate - de jure","Final figure, complete","2020","1448000","2,3,4"
"Japan","2018","Total","Both Sexes","62","Estimate - de jure","Final figure, complete","2020","1520000","2,3,4"
"Japan","2018","Total","Both Sexes","63","Estimate - de jure","Final figure, complete","2020","1568000","2,3,4"
"Japan","2018","Total","Both Sexes","64","Estimate - de jure","Final figure, complete","2020","1564000","2,3,4"
"Japan","2018","Total","Both Sexes","65","Estimate - de jure","Final figure, complete","2020","1658000","2,3,4"
"Japan","2018","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2019","9493000","2,3,4"
"Japan","2018","Total","Both Sexes","66","Estimate - de jure","Final figure, complete","2020","1749000","2,3,4"
"Japan","2018","Total","Both Sexes","67","Estimate - de jure","Final figure, complete","2020","1843000","2,3,4"
"Japan","2018","Total","Both Sexes","68","Estimate - de jure","Final figure, complete","2020","1970000","2,3,4"
"Japan","2018","Total","Both Sexes","69","Estimate - de jure","Final figure, complete","2020","2148000","2,3,4"
"Japan","2018","Total","Both Sexes","70","Estimate - de jure","Final figure, complete","2020","2115000","2,3,4"
"Japan","2018","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2019","8146000","2,3,4"
"Japan","2018","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","2020","1993000","2,3,4"
"Japan","2018","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","2020","1234000","2,3,4"
"Japan","2018","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","2020","1312000","2,3,4"
"Japan","2018","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","2020","1581000","2,3,4"
"Japan","2018","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","2020","1514000","2,3,4"
"Japan","2018","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2019","6823000","2,3,4"
"Japan","2018","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","2020","1534000","2,3,4"
"Japan","2018","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","2020","1467000","2,3,4"
"Japan","2018","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","2020","1306000","2,3,4"
"Japan","2018","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","2020","1112000","2,3,4"
"Japan","2018","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","2020","1155000","2,3,4"
"Japan","2018","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2019","5354000","2,3,4"
"Japan","2018","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","2020","1150000","2,3,4"
"Japan","2018","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","2020","1110000","2,3,4"
"Japan","2018","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","2020","1017000","2,3,4"
"Japan","2018","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","2020","916000","2,3,4"
"Japan","2018","Total","Both Sexes","85","Estimate - de jure","Final figure, complete","2020","866000","2,3,4"
"Japan","2018","Total","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","2019","3499000","2,3,4"
"Japan","2018","Total","Both Sexes","86","Estimate - de jure","Final figure, complete","2020","790000","2,3,4"
"Japan","2018","Total","Both Sexes","87","Estimate - de jure","Final figure, complete","2020","706000","2,3,4"
"Japan","2018","Total","Both Sexes","88","Estimate - de jure","Final figure, complete","2020","610000","2,3,4"
"Japan","2018","Total","Both Sexes","89","Estimate - de jure","Final figure, complete","2020","542000","2,3,4"
"Japan","2018","Total","Both Sexes","90","Estimate - de jure","Final figure, complete","2020","470000","2,3,4"
"Japan","2018","Total","Both Sexes","90 - 94","Estimate - de jure","Final figure, complete","2019","1652000","2,3,4"
"Japan","2018","Total","Both Sexes","91","Estimate - de jure","Final figure, complete","2020","400000","2,3,4"
"Japan","2018","Total","Both Sexes","92","Estimate - de jure","Final figure, complete","2020","337000","2,3,4"
"Japan","2018","Total","Both Sexes","93","Estimate - de jure","Final figure, complete","2020","265000","2,3,4"
"Japan","2018","Total","Both Sexes","94","Estimate - de jure","Final figure, complete","2020","202000","2,3,4"
"Japan","2018","Total","Both Sexes","95","Estimate - de jure","Final figure, complete","2020","156000","2,3,4"
"Japan","2018","Total","Both Sexes","95 - 99","Estimate - de jure","Final figure, complete","2019","435000","2,3,4"
"Japan","2018","Total","Both Sexes","96","Estimate - de jure","Final figure, complete","2020","109000","2,3,4"
"Japan","2018","Total","Both Sexes","97","Estimate - de jure","Final figure, complete","2020","79000","2,3,4"
"Japan","2018","Total","Both Sexes","98","Estimate - de jure","Final figure, complete","2020","60000","2,3,4"
"Japan","2018","Total","Both Sexes","99","Estimate - de jure","Final figure, complete","2020","35000","2,3,4"
"Japan","2018","Total","Both Sexes","100 +","Estimate - de jure","Final figure, complete","2020","69000","2,3,4"
"Japan","2018","Total","Both Sexes","100 +","Estimate - de jure","Final figure, complete","2019","70000","2,3,4"
"Japan","2018","Total","Male","Total","Estimate - de jure","Final figure, complete","2019","61558000","2,3,4"
"Japan","2018","Total","Male","0","Estimate - de jure","Final figure, complete","2020","483000","2,3,4"
"Japan","2018","Total","Male","0 - 4","Estimate - de jure","Final figure, complete","2019","2495000","2,3,4"
"Japan","2018","Total","Male","1","Estimate - de jure","Final figure, complete","2020","493000","2,3,4"
"Japan","2018","Total","Male","2","Estimate - de jure","Final figure, complete","2020","514000","2,3,4"
"Japan","2018","Total","Male","3","Estimate - de jure","Final figure, complete","2020","490000","2,3,4"
"Japan","2018","Total","Male","4","Estimate - de jure","Final figure, complete","2020","499000","2,3,4"
"Japan","2018","Total","Male","5","Estimate - de jure","Final figure, complete","2020","517000","2,3,4"
"Japan","2018","Total","Male","5 - 9","Estimate - de jure","Final figure, complete","2019","2666000","2,3,4"
"Japan","2018","Total","Male","6","Estimate - de jure","Final figure, complete","2020","520000","2,3,4"
"Japan","2018","Total","Male","7","Estimate - de jure","Final figure, complete","2020","536000","2,3,4"
"Japan","2018","Total","Male","8","Estimate - de jure","Final figure, complete","2020","538000","2,3,4"
"Japan","2018","Total","Male","9","Estimate - de jure","Final figure, complete","2020","544000","2,3,4"
"Japan","2018","Total","Male","10","Estimate - de jure","Final figure, complete","2020","553000","2,3,4"
"Japan","2018","Total","Male","10 - 14","Estimate - de jure","Final figure, complete","2019","2769000","2,3,4"
"Japan","2018","Total","Male","11","Estimate - de jure","Final figure, complete","2020","550000","2,3,4"
"Japan","2018","Total","Male","12","Estimate - de jure","Final figure, complete","2020","545000","2,3,4"
"Japan","2018","Total","Male","13","Estimate - de jure","Final figure, complete","2020","546000","2,3,4"
"Japan","2018","Total","Male","14","Estimate - de jure","Final figure, complete","2020","565000","2,3,4"
"Japan","2018","Total","Male","15","Estimate - de jure","Final figure, complete","2020","576000","2,3,4"
"Japan","2018","Total","Male","15 - 19","Estimate - de jure","Final figure, complete","2019","3056000","2,3,4"
"Japan","2018","Total","Male","16","Estimate - de jure","Final figure, complete","2020","594000","2,3,4"
"Japan","2018","Total","Male","17","Estimate - de jure","Final figure, complete","2020","603000","2,3,4"
"Japan","2018","Total","Male","18","Estimate - de jure","Final figure, complete","2020","625000","2,3,4"
"Japan","2018","Total","Male","19","Estimate - de jure","Final figure, complete","2020","634000","2,3,4"
"Japan","2018","Total","Male","20","Estimate - de jure","Final figure, complete","2020","651000","2,3,4"
"Japan","2018","Total","Male","20 - 24","Estimate - de jure","Final figure, complete","2019","3249000","2,3,4"
"Japan","2018","Total","Male","21","Estimate - de jure","Final figure, complete","2020","651000","2,3,4"
"Japan","2018","Total","Male","22","Estimate - de jure","Final figure, complete","2020","650000","2,3,4"
"Japan","2018","Total","Male","23","Estimate - de jure","Final figure, complete","2020","659000","2,3,4"
"Japan","2018","Total","Male","24","Estimate - de jure","Final figure, complete","2020","653000","2,3,4"
"Japan","2018","Total","Male","25","Estimate - de jure","Final figure, complete","2020","636000","2,3,4"
"Japan","2018","Total","Male","25 - 29","Estimate - de jure","Final figure, complete","2019","3204000","2,3,4"
"Japan","2018","Total","Male","26","Estimate - de jure","Final figure, complete","2020","638000","2,3,4"
"Japan","2018","Total","Male","27","Estimate - de jure","Final figure, complete","2020","631000","2,3,4"
"Japan","2018","Total","Male","28","Estimate - de jure","Final figure, complete","2020","639000","2,3,4"
"Japan","2018","Total","Male","29","Estimate - de jure","Final figure, complete","2020","651000","2,3,4"
"Japan","2018","Total","Male","30","Estimate - de jure","Final figure, complete","2020","672000","2,3,4"
"Japan","2018","Total","Male","30 - 34","Estimate - de jure","Final figure, complete","2019","3551000","2,3,4"
"Japan","2018","Total","Male","31","Estimate - de jure","Final figure, complete","2020","689000","2,3,4"
"Japan","2018","Total","Male","32","Estimate - de jure","Final figure, complete","2020","701000","2,3,4"
"Japan","2018","Total","Male","33","Estimate - de jure","Final figure, complete","2020","724000","2,3,4"
"Japan","2018","Total","Male","34","Estimate - de jure","Final figure, complete","2020","746000","2,3,4"
"Japan","2018","Total","Male","35","Estimate - de jure","Final figure, complete","2020","758000","2,3,4"
"Japan","2018","Total","Male","35 - 39","Estimate - de jure","Final figure, complete","2019","3921000","2,3,4"
"Japan","2018","Total","Male","36","Estimate - de jure","Final figure, complete","2020","757000","2,3,4"
"Japan","2018","Total","Male","37","Estimate - de jure","Final figure, complete","2020","766000","2,3,4"
"Japan","2018","Total","Male","38","Estimate - de jure","Final figure, complete","2020","799000","2,3,4"
"Japan","2018","Total","Male","39","Estimate - de jure","Final figure, complete","2020","820000","2,3,4"
"Japan","2018","Total","Male","40","Estimate - de jure","Final figure, complete","2020","852000","2,3,4"
"Japan","2018","Total","Male","40 - 44","Estimate - de jure","Final figure, complete","2019","4651000","2,3,4"
"Japan","2018","Total","Male","41","Estimate - de jure","Final figure, complete","2020","875000","2,3,4"
"Japan","2018","Total","Male","42","Estimate - de jure","Final figure, complete","2020","916000","2,3,4"
"Japan","2018","Total","Male","43","Estimate - de jure","Final figure, complete","2020","956000","2,3,4"
"Japan","2018","Total","Male","44","Estimate - de jure","Final figure, complete","2020","1010000","2,3,4"
"Japan","2018","Total","Male","45","Estimate - de jure","Final figure, complete","2020","1023000","2,3,4"
"Japan","2018","Total","Male","45 - 49","Estimate - de jure","Final figure, complete","2019","4854000","2,3,4"
"Japan","2018","Total","Male","46","Estimate - de jure","Final figure, complete","2020","1006000","2,3,4"
"Japan","2018","Total","Male","47","Estimate - de jure","Final figure, complete","2020","977000","2,3,4"
"Japan","2018","Total","Male","48","Estimate - de jure","Final figure, complete","2020","947000","2,3,4"
"Japan","2018","Total","Male","49","Estimate - de jure","Final figure, complete","2020","930000","2,3,4"
"Japan","2018","Total","Male","50","Estimate - de jure","Final figure, complete","2020","909000","2,3,4"
"Japan","2018","Total","Male","50 - 54","Estimate - de jure","Final figure, complete","2019","4163000","2,3,4"
"Japan","2018","Total","Male","51","Estimate - de jure","Final figure, complete","2020","905000","2,3,4"
"Japan","2018","Total","Male","52","Estimate - de jure","Final figure, complete","2020","705000","2,3,4"
"Japan","2018","Total","Male","53","Estimate - de jure","Final figure, complete","2020","870000","2,3,4"
"Japan","2018","Total","Male","54","Estimate - de jure","Final figure, complete","2020","814000","2,3,4"
"Japan","2018","Total","Male","55","Estimate - de jure","Final figure, complete","2020","791000","2,3,4"
"Japan","2018","Total","Male","55 - 59","Estimate - de jure","Final figure, complete","2019","3808000","2,3,4"
"Japan","2018","Total","Male","56","Estimate - de jure","Final figure, complete","2020","763000","2,3,4"
"Japan","2018","Total","Male","57","Estimate - de jure","Final figure, complete","2020","750000","2,3,4"
"Japan","2018","Total","Male","58","Estimate - de jure","Final figure, complete","2020","751000","2,3,4"
"Japan","2018","Total","Male","59","Estimate - de jure","Final figure, complete","2020","764000","2,3,4"
"Japan","2018","Total","Male","60","Estimate - de jure","Final figure, complete","2020","739000","2,3,4"
"Japan","2018","Total","Male","60 - 64","Estimate - de jure","Final figure, complete","2019","3764000","2,3,4"
"Japan","2018","Total","Male","61","Estimate - de jure","Final figure, complete","2020","716000","2,3,4"
"Japan","2018","Total","Male","62","Estimate - de jure","Final figure, complete","2020","750000","2,3,4"
"Japan","2018","Total","Male","63","Estimate - de jure","Final figure, complete","2020","772000","2,3,4"
"Japan","2018","Total","Male","64","Estimate - de jure","Final figure, complete","2020","767000","2,3,4"
"Japan","2018","Total","Male","65","Estimate - de jure","Final figure, complete","2020","809000","2,3,4"
"Japan","2018","Total","Male","65 - 69","Estimate - de jure","Final figure, complete","2019","4592000","2,3,4"
"Japan","2018","Total","Male","66","Estimate - de jure","Final figure, complete","2020","850000","2,3,4"
"Japan","2018","Total","Male","67","Estimate - de jure","Final figure, complete","2020","893000","2,3,4"
"Japan","2018","Total","Male","68","Estimate - de jure","Final figure, complete","2020","949000","2,3,4"
"Japan","2018","Total","Male","69","Estimate - de jure","Final figure, complete","2020","1030000","2,3,4"
"Japan","2018","Total","Male","70","Estimate - de jure","Final figure, complete","2020","1009000","2,3,4"
"Japan","2018","Total","Male","70 - 74","Estimate - de jure","Final figure, complete","2019","3825000","2,3,4"
"Japan","2018","Total","Male","71","Estimate - de jure","Final figure, complete","2020","948000","2,3,4"
"Japan","2018","Total","Male","72","Estimate - de jure","Final figure, complete","2020","579000","2,3,4"
"Japan","2018","Total","Male","73","Estimate - de jure","Final figure, complete","2020","608000","2,3,4"
"Japan","2018","Total","Male","74","Estimate - de jure","Final figure, complete","2020","725000","2,3,4"
"Japan","2018","Total","Male","75","Estimate - de jure","Final figure, complete","2020","690000","2,3,4"
"Japan","2018","Total","Male","75 - 79","Estimate - de jure","Final figure, complete","2019","3051000","2,3,4"
"Japan","2018","Total","Male","76","Estimate - de jure","Final figure, complete","2020","692000","2,3,4"
"Japan","2018","Total","Male","77","Estimate - de jure","Final figure, complete","2020","656000","2,3,4"
"Japan","2018","Total","Male","78","Estimate - de jure","Final figure, complete","2020","577000","2,3,4"
"Japan","2018","Total","Male","79","Estimate - de jure","Final figure, complete","2020","485000","2,3,4"
"Japan","2018","Total","Male","80","Estimate - de jure","Final figure, complete","2020","494000","2,3,4"
"Japan","2018","Total","Male","80 - 84","Estimate - de jure","Final figure, complete","2019","2194000","2,3,4"
"Japan","2018","Total","Male","81","Estimate - de jure","Final figure, complete","2020","483000","2,3,4"
"Japan","2018","Total","Male","82","Estimate - de jure","Final figure, complete","2020","456000","2,3,4"
"Japan","2018","Total","Male","83","Estimate - de jure","Final figure, complete","2020","406000","2,3,4"
"Japan","2018","Total","Male","84","Estimate - de jure","Final figure, complete","2020","355000","2,3,4"
"Japan","2018","Total","Male","85","Estimate - de jure","Final figure, complete","2020","323000","2,3,4"
"Japan","2018","Total","Male","85 - 89","Estimate - de jure","Final figure, complete","2019","1217000","2,3,4"
"Japan","2018","Total","Male","86","Estimate - de jure","Final figure, complete","2020","286000","2,3,4"
"Japan","2018","Total","Male","87","Estimate - de jure","Final figure, complete","2020","244000","2,3,4"
"Japan","2018","Total","Male","88","Estimate - de jure","Final figure, complete","2020","202000","2,3,4"
"Japan","2018","Total","Male","89","Estimate - de jure","Final figure, complete","2020","170000","2,3,4"
"Japan","2018","Total","Male","90","Estimate - de jure","Final figure, complete","2020","140000","2,3,4"
"Japan","2018","Total","Male","90 - 94","Estimate - de jure","Final figure, complete","2019","444000","2,3,4"
"Japan","2018","Total","Male","91","Estimate - de jure","Final figure, complete","2020","113000","2,3,4"
"Japan","2018","Total","Male","92","Estimate - de jure","Final figure, complete","2020","89000","2,3,4"
"Japan","2018","Total","Male","93","Estimate - de jure","Final figure, complete","2020","64000","2,3,4"
"Japan","2018","Total","Male","94","Estimate - de jure","Final figure, complete","2020","45000","2,3,4"
"Japan","2018","Total","Male","95","Estimate - de jure","Final figure, complete","2020","30000","2,3,4"
"Japan","2018","Total","Male","95 - 99","Estimate - de jure","Final figure, complete","2019","76000","2,3,4"
"Japan","2018","Total","Male","96","Estimate - de jure","Final figure, complete","2020","19000","2,3,4"
"Japan","2018","Total","Male","97","Estimate - de jure","Final figure, complete","2020","13000","2,3,4"
"Japan","2018","Total","Male","98","Estimate - de jure","Final figure, complete","2020","9000","2,3,4"
"Japan","2018","Total","Male","99","Estimate - de jure","Final figure, complete","2020","5000","2,3,4"
"Japan","2018","Total","Male","100 +","Estimate - de jure","Final figure, complete","2020","9000","2,3,4"
"Japan","2018","Total","Male","100 +","Estimate - de jure","Final figure, complete","2019","9000","2,3,4"
"Japan","2018","Total","Female","Total","Estimate - de jure","Final figure, complete","2019","64972000","2,3,4"
"Japan","2018","Total","Female","0","Estimate - de jure","Final figure, complete","2020","459000","2,3,4"
"Japan","2018","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2019","2376000","2,3,4"
"Japan","2018","Total","Female","1","Estimate - de jure","Final figure, complete","2020","469000","2,3,4"
"Japan","2018","Total","Female","2","Estimate - de jure","Final figure, complete","2020","487000","2,3,4"
"Japan","2018","Total","Female","3","Estimate - de jure","Final figure, complete","2020","470000","2,3,4"
"Japan","2018","Total","Female","4","Estimate - de jure","Final figure, complete","2020","476000","2,3,4"
"Japan","2018","Total","Female","5","Estimate - de jure","Final figure, complete","2020","495000","2,3,4"
"Japan","2018","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2019","2540000","2,3,4"
"Japan","2018","Total","Female","6","Estimate - de jure","Final figure, complete","2020","497000","2,3,4"
"Japan","2018","Total","Female","7","Estimate - de jure","Final figure, complete","2020","510000","2,3,4"
"Japan","2018","Total","Female","8","Estimate - de jure","Final figure, complete","2020","511000","2,3,4"
"Japan","2018","Total","Female","9","Estimate - de jure","Final figure, complete","2020","517000","2,3,4"
"Japan","2018","Total","Female","10","Estimate - de jure","Final figure, complete","2020","527000","2,3,4"
"Japan","2018","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2019","2640000","2,3,4"
"Japan","2018","Total","Female","11","Estimate - de jure","Final figure, complete","2020","523000","2,3,4"
"Japan","2018","Total","Female","12","Estimate - de jure","Final figure, complete","2020","520000","2,3,4"
"Japan","2018","Total","Female","13","Estimate - de jure","Final figure, complete","2020","521000","2,3,4"
"Japan","2018","Total","Female","14","Estimate - de jure","Final figure, complete","2020","540000","2,3,4"
"Japan","2018","Total","Female","15","Estimate - de jure","Final figure, complete","2020","548000","2,3,4"
"Japan","2018","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2019","2898000","2,3,4"
"Japan","2018","Total","Female","16","Estimate - de jure","Final figure, complete","2020","565000","2,3,4"
"Japan","2018","Total","Female","17","Estimate - de jure","Final figure, complete","2020","572000","2,3,4"
"Japan","2018","Total","Female","18","Estimate - de jure","Final figure, complete","2020","589000","2,3,4"
"Japan","2018","Total","Female","19","Estimate - de jure","Final figure, complete","2020","601000","2,3,4"
"Japan","2018","Total","Female","20","Estimate - de jure","Final figure, complete","2020","615000","2,3,4"
"Japan","2018","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2019","3058000","2,3,4"
"Japan","2018","Total","Female","21","Estimate - de jure","Final figure, complete","2020","613000","2,3,4"
"Japan","2018","Total","Female","22","Estimate - de jure","Final figure, complete","2020","607000","2,3,4"
"Japan","2018","Total","Female","23","Estimate - de jure","Final figure, complete","2020","618000","2,3,4"
"Japan","2018","Total","Female","24","Estimate - de jure","Final figure, complete","2020","612000","2,3,4"
"Japan","2018","Total","Female","25","Estimate - de jure","Final figure, complete","2020","598000","2,3,4"
"Japan","2018","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","2019","3044000","2,3,4"
"Japan","2018","Total","Female","26","Estimate - de jure","Final figure, complete","2020","601000","2,3,4"
"Japan","2018","Total","Female","27","Estimate - de jure","Final figure, complete","2020","598000","2,3,4"
"Japan","2018","Total","Female","28","Estimate - de jure","Final figure, complete","2020","609000","2,3,4"
"Japan","2018","Total","Female","29","Estimate - de jure","Final figure, complete","2020","623000","2,3,4"
"Japan","2018","Total","Female","30","Estimate - de jure","Final figure, complete","2020","643000","2,3,4"
"Japan","2018","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","2019","3427000","2,3,4"
"Japan","2018","Total","Female","31","Estimate - de jure","Final figure, complete","2020","661000","2,3,4"
"Japan","2018","Total","Female","32","Estimate - de jure","Final figure, complete","2020","672000","2,3,4"
"Japan","2018","Total","Female","33","Estimate - de jure","Final figure, complete","2020","702000","2,3,4"
"Japan","2018","Total","Female","34","Estimate - de jure","Final figure, complete","2020","726000","2,3,4"
"Japan","2018","Total","Female","35","Estimate - de jure","Final figure, complete","2020","736000","2,3,4"
"Japan","2018","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2019","3819000","2,3,4"
"Japan","2018","Total","Female","36","Estimate - de jure","Final figure, complete","2020","738000","2,3,4"
"Japan","2018","Total","Female","37","Estimate - de jure","Final figure, complete","2020","745000","2,3,4"
"Japan","2018","Total","Female","38","Estimate - de jure","Final figure, complete","2020","777000","2,3,4"
"Japan","2018","Total","Female","39","Estimate - de jure","Final figure, complete","2020","797000","2,3,4"
"Japan","2018","Total","Female","40","Estimate - de jure","Final figure, complete","2020","829000","2,3,4"
"Japan","2018","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2019","4532000","2,3,4"
"Japan","2018","Total","Female","41","Estimate - de jure","Final figure, complete","2020","851000","2,3,4"
"Japan","2018","Total","Female","42","Estimate - de jure","Final figure, complete","2020","891000","2,3,4"
"Japan","2018","Total","Female","43","Estimate - de jure","Final figure, complete","2020","931000","2,3,4"
"Japan","2018","Total","Female","44","Estimate - de jure","Final figure, complete","2020","981000","2,3,4"
"Japan","2018","Total","Female","45","Estimate - de jure","Final figure, complete","2020","1002000","2,3,4"
"Japan","2018","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2019","4759000","2,3,4"
"Japan","2018","Total","Female","46","Estimate - de jure","Final figure, complete","2020","981000","2,3,4"
"Japan","2018","Total","Female","47","Estimate - de jure","Final figure, complete","2020","957000","2,3,4"
"Japan","2018","Total","Female","48","Estimate - de jure","Final figure, complete","2020","928000","2,3,4"
"Japan","2018","Total","Female","49","Estimate - de jure","Final figure, complete","2020","915000","2,3,4"
"Japan","2018","Total","Female","50","Estimate - de jure","Final figure, complete","2020","895000","2,3,4"
"Japan","2018","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2019","4123000","2,3,4"
"Japan","2018","Total","Female","51","Estimate - de jure","Final figure, complete","2020","892000","2,3,4"
"Japan","2018","Total","Female","52","Estimate - de jure","Final figure, complete","2020","700000","2,3,4"
"Japan","2018","Total","Female","53","Estimate - de jure","Final figure, complete","2020","863000","2,3,4"
"Japan","2018","Total","Female","54","Estimate - de jure","Final figure, complete","2020","808000","2,3,4"
"Japan","2018","Total","Female","55","Estimate - de jure","Final figure, complete","2020","788000","2,3,4"
"Japan","2018","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2019","3826000","2,3,4"
"Japan","2018","Total","Female","56","Estimate - de jure","Final figure, complete","2020","763000","2,3,4"
"Japan","2018","Total","Female","57","Estimate - de jure","Final figure, complete","2020","751000","2,3,4"
"Japan","2018","Total","Female","58","Estimate - de jure","Final figure, complete","2020","758000","2,3,4"
"Japan","2018","Total","Female","59","Estimate - de jure","Final figure, complete","2020","772000","2,3,4"
"Japan","2018","Total","Female","60","Estimate - de jure","Final figure, complete","2020","753000","2,3,4"
"Japan","2018","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2019","3868000","2,3,4"
